duration,src_bytes,dst_bytes,src_pkts,dst_pkts,src_ip_bytes,dst_ip_bytes,missed_bytes,conn_state_enc,proto_enc,service_enc,http_request_body_len,http_response_body_len,dns_qclass,ssl_version_enc,weird_notice_enc,label,attack_type
0.5429756234743083,3178.9470003046554,19.8904482786126,6,3,5578.840533387303,1632.5580408261324,-2.288492349138433,2,0,1,1.15716709737915,-4.075814183839687,-4.968238107146388,0.1007317930018443,0.558199569635696,1,injection
6.640278694740252,102.83893989452876,170.61056180090944,6,0,1306.5749122653904,843.0750956839736,0.1508360608754182,1,0,1,-2.120407860235134,-0.0121290967530782,-2.7534350808263133,1.7585177699201413,1.1622937572658172,0,normal
0.5088601966844237,388.8672338630084,522.6964591389399,3,0,316.9747253009715,1415.672025454728,-1.094138981126407,3,0,5,0.9248723387141748,1.246497045862948,-0.0521537184657003,1.1781655702546134,1.3081589573175854,0,normal
3.555774217606819,959.8758412169996,360.9371775525366,6,0,3152.404376961078,25.741181040360235,2.979547024048151,1,0,2,4.1289374947055375,4.651340795391742,1.2206768919638264,-0.0934784095626053,0.1164425699120841,0,normal
0.4330686014053418,615.6684161995369,169.14511139675704,0,12,852.8184397228854,258.96864392092465,-1.6607745917392,1,0,4,-3.714427395016436,1.6345164725599552,1.298100070930313,-2.9835574213630744,-0.8638237342148033,1,dos
0.1100999676375323,324.5784975964402,465.3110359684166,0,12,943.4693433705628,316.1710966744069,-2.2585746916444114,1,1,4,-1.8381197089070127,1.2506282918936813,3.2657029390262604,0.802512302214198,0.2421114511478681,0,normal
2.827984525302307,463.5590249813587,854.4464832407542,6,6,641.2981922131777,35.23553493838647,-2.108291155721353,4,0,6,-0.74377025790201,1.0226913439325578,-0.1746287317131154,0.3918152420474481,0.3134658343857677,0,normal
0.7277711279600018,144.29064797633706,71.56365562217292,12,0,513.077939884467,49.36811577090227,-1.794491838700955,1,1,0,-2.26571516474706,1.776345268079974,0.6215024864148819,0.2809704137361045,0.206721062155348,0,normal
0.9940960695277844,1037.743017294107,730.5776300095049,3,3,3085.9366134755805,1518.615559378272,-1.4801063112801136,0,2,2,2.974692290328432,0.3640813786542282,-1.9123857102667283,2.9602424370863303,0.4585779922627916,0,normal
0.3211955683292361,187.3798336320125,58.70287608818571,6,3,292.6250858226534,724.3096708050471,-0.1665882896101762,3,1,2,-0.8662823416723675,1.3037174779294494,3.2946620464989493,1.2271401028843745,-0.173003879165025,0,normal
4.059987769847734,209.07506718920183,572.628961668553,0,12,658.9936955131374,1491.1262951160206,2.0467040946258983,1,1,1,-5.593988864452174,0.2202831082954593,-1.054983965660777,-0.7996667793800214,0.6030342360235261,0,normal
8.806097947772797,669.355121863649,16.866075423204048,15,3,1167.7494120840504,350.7176340900634,0.359994006985463,1,0,2,-4.351737785286814,-1.9362528209140344,0.0630264681722359,3.246496242142948,-0.6671667793872518,0,normal
4.1414111326015774,749.1032102138092,312.73911164065424,0,3,1014.3012407704102,73.32001817652342,-0.804320462665054,2,1,5,-1.8394646424872003,3.134379638579741,-1.4021217449604062,-2.38581171319182,-0.8643179596835262,0,normal
9.05270264762004,1348.8486621470051,276.2180952503029,0,3,146.46228451932356,593.5322062343007,2.350940719923701,2,1,1,-1.5895488098269248,-3.1075714000124828,0.6723088071151144,2.394883149202496,0.1203142192774796,1,dos
0.2636367502448523,950.688101302778,139.48013960527666,0,3,174.37084834040172,2047.1361535495828,-1.1530320526693416,1,1,1,0.1919671765766346,-0.3946042561432819,2.227344077148514,-3.3220630535495257,-0.2001767068856841,0,normal
9.311364394945793,273.5055207225302,435.2999335836944,6,6,831.1729532991482,536.8675035566105,1.1983577365928586,0,1,4,0.3953909081584859,-0.2914538657642167,0.9927963730060004,-0.9220188589189928,-1.3694372298711028,1,ddos
0.918706936771204,1288.4358980783568,910.6000862232112,0,3,646.713406071572,350.985429138077,-3.4231329110366087,1,0,3,-0.8433530989004605,-0.2964252369164293,2.697705884161004,2.2591376408566144,0.7424301127708971,0,normal
6.9148480194825375,1448.923074964363,887.7316810066571,6,6,559.810665353356,389.0460374099683,-2.6341471923526383,2,1,2,1.2598281996163423,1.297639979736817,2.2366903747331666,-2.4387337159514484,-0.3769839141581141,0,normal
5.994993397304898,2679.9637194384045,638.305715215216,0,3,4432.41950753778,3530.129186814285,-0.0769756256598079,2,1,0,-0.6716243411812758,2.984103028030127,-3.7181370816928014,4.526138752744608,1.0414589115166335,0,normal
5.390309152558829,531.014490306568,234.49976847679065,6,0,2843.7697309395544,941.8311394151046,-3.6803721531720894,1,1,0,-1.10335345221698,2.8191117307105165,-1.523347795174919,-0.2670139367488897,-1.3986847667519264,0,normal
4.99912173986486,2119.7923405687493,747.4645275498547,3,3,1530.1796584669437,288.26967250965504,-0.3400412870559617,0,0,2,0.2347308573688576,0.2718393312607666,1.629816899534707,1.1190440387440326,-0.6685509851600093,0,normal
3.923245072493946,1804.81766827978,131.57122553974529,9,0,2449.505278697967,2428.895940004196,1.751074603105613,0,1,0,2.6732245149187257,0.7281246726411532,-3.527283727052291,-4.788040222138641,-1.053118369807977,1,backdoor
0.7833953534497995,574.0960032735917,396.60228243266977,3,0,3327.383731039167,1327.1314554751336,3.688079420285278,2,2,1,2.052154578978103,0.1022396064983957,-0.7063811649537968,-3.8279313982232335,-1.2398083161525693,1,ddos
1.9345908450526133,920.8200473527106,72.21950292216293,0,6,939.564205986975,1051.2690125212685,2.556476334360572,0,1,0,-1.471447052503668,0.2583412571492292,1.8051912626330744,0.1194171696141919,0.1169454949259583,1,xss
2.577807083487584,122.79912384917068,789.0768070109893,0,3,564.7819216923127,1132.664641274852,0.2990422164516009,1,2,3,-1.131248900217069,1.409449233638563,-2.203174787985549,-0.2205605221278375,-0.0411162398521779,1,password
4.353241439809109,512.9253493204526,11.719523688826786,9,6,1366.8936245939367,679.5501097001414,2.036853728144478,1,0,5,1.2958256912067836,2.097735428324106,0.3776895785789878,3.017153476371938,0.9342910241446436,0,normal
